ISO3,year,agreement
AUS,1993,sparteca
AUS,1994,cers
AUS,1994,patcra
AUS,1994,sparteca
AUS,1995,cers
AUS,1995,patcra
AUS,1995,sparteca
AUS,1996,cers
AUS,1996,patcra
AUS,1996,sparteca
AUS,1997,cers
AUS,1997,patcra
AUS,1997,sparteca
AUS,1998,cers
AUS,1998,patcra
AUS,1998,sparteca
AUS,1999,cers
AUS,1999,patcra
AUS,1999,sparteca
AUS,2000,cers
AUS,2000,patcra
AUS,2000,sparteca
AUS,2001,cers
AUS,2001,patcra
AUS,2001,sparteca
AUS,2002,cers
AUS,2002,patcra
AUS,2002,sparteca
AUS,2003,cers
AUS,2003,patcra
AUS,2003,sparteca
AUS,2003,sgpaus
AUS,2004,cers
AUS,2004,patcra
AUS,2004,sparteca
AUS,2004,sgpaus
AUS,2005,cers
AUS,2005,patcra
AUS,2005,sparteca
AUS,2005,sgpaus
AUS,2005,thaaus
AUS,2005,usaaus
AUS,2006,cers
AUS,2006,patcra
AUS,2006,sparteca
AUS,2006,sgpaus
AUS,2006,thaaus
AUS,2006,usaaus
AUS,2007,cers
AUS,2007,patcra
AUS,2007,sparteca
AUS,2007,sgpaus
AUS,2007,thaaus
AUS,2007,usaaus
AUS,2008,cers
AUS,2008,patcra
AUS,2008,sparteca
AUS,2008,sgpaus
AUS,2008,thaaus
AUS,2008,usaaus
AUS,2009,cers
AUS,2009,patcra
AUS,2009,sparteca
AUS,2009,auschl
AUS,2009,sgpaus
AUS,2009,thaaus
AUS,2009,usaaus
AUS,2010,cers
AUS,2010,patcra
AUS,2010,sparteca
AUS,2010,aseanausnzl
AUS,2010,auschl
AUS,2010,sgpaus
AUS,2010,thaaus
AUS,2010,usaaus
AUS,2011,cers
AUS,2011,patcra
AUS,2011,sparteca
AUS,2011,aseanausnzl
AUS,2011,auschl
AUS,2011,sgpaus
AUS,2011,thaaus
AUS,2011,usaaus
AUS,2012,cers
AUS,2012,patcra
AUS,2012,sparteca
AUS,2012,aseanausnzl
AUS,2012,auschl
AUS,2012,sgpaus
AUS,2012,thaaus
AUS,2012,usaaus
AUS,2013,cers
AUS,2013,patcra
AUS,2013,sparteca
AUS,2013,aseanausnzl
AUS,2013,auschl
AUS,2013,mysaus
AUS,2013,sgpaus
AUS,2013,thaaus
AUS,2013,usaaus
AUS,2014,cers
AUS,2014,patcra
AUS,2014,sparteca
AUS,2014,aseanausnzl
AUS,2014,auschl
AUS,2014,mysaus
AUS,2014,sgpaus
AUS,2014,thaaus
AUS,2014,usaaus
AUS,2014,koraus
AUS,2015,cers
AUS,2015,patcra
AUS,2015,sparteca
AUS,2015,aseanausnzl
AUS,2015,auschl
AUS,2015,mysaus
AUS,2015,sgpaus
AUS,2015,thaaus
AUS,2015,usaaus
AUS,2015,koraus
AUS,2015,jpnaus
AUS,2015,auschn
AUS,2016,cers
AUS,2016,patcra
AUS,2016,sparteca
AUS,2016,aseanausnzl
AUS,2016,auschl
AUS,2016,mysaus
AUS,2016,sgpaus
AUS,2016,thaaus
AUS,2016,usaaus
AUS,2016,koraus
AUS,2016,jpnaus
AUS,2016,auschn
AUS,2017,cers
AUS,2017,patcra
AUS,2017,sparteca
AUS,2017,aseanausnzl
AUS,2017,auschl
AUS,2017,mysaus
AUS,2017,sgpaus
AUS,2017,thaaus
AUS,2017,usaaus
AUS,2017,koraus
AUS,2017,jpnaus
AUS,2017,auschn
AUS,2018,cers
AUS,2018,patcra
AUS,2018,sparteca
AUS,2018,aseanausnzl
AUS,2018,auschl
AUS,2018,mysaus
AUS,2018,sgpaus
AUS,2018,thaaus
AUS,2018,usaaus
AUS,2018,koraus
AUS,2018,jpnaus
AUS,2018,auschn
AUS,2019,cers
AUS,2019,patcra
AUS,2019,sparteca
AUS,2019,aseanausnzl
AUS,2019,auschl
AUS,2019,mysaus
AUS,2019,sgpaus
AUS,2019,thaaus
AUS,2019,usaaus
AUS,2019,koraus
AUS,2019,jpnaus
AUS,2019,auschn
AUS,2019,cptpp
AUS,2020,cers
AUS,2020,patcra
AUS,2020,sparteca
AUS,2020,aseanausnzl
AUS,2020,auschl
AUS,2020,mysaus
AUS,2020,sgpaus
AUS,2020,thaaus
AUS,2020,usaaus
AUS,2020,koraus
AUS,2020,jpnaus
AUS,2020,auschn
AUS,2020,cptpp
AUS,2020,hkgaus
AUS,2020,peraus
AUS,2020,idnaus
AUS,2021,cers
AUS,2021,patcra
AUS,2021,sparteca
AUS,2021,aseanausnzl
AUS,2021,auschl
AUS,2021,mysaus
AUS,2021,sgpaus
AUS,2021,thaaus
AUS,2021,usaaus
AUS,2021,koraus
AUS,2021,jpnaus
AUS,2021,auschn
AUS,2021,cptpp
AUS,2021,hkgaus
AUS,2021,peraus
AUS,2021,idnaus
AUS,2021,pacerplus
AUS,2022,cers
AUS,2022,patcra
AUS,2022,sparteca
AUS,2022,aseanausnzl
AUS,2022,auschl
AUS,2022,mysaus
AUS,2022,sgpaus
AUS,2022,thaaus
AUS,2022,usaaus
AUS,2022,koraus
AUS,2022,jpnaus
AUS,2022,auschn
AUS,2022,cptpp
AUS,2022,hkgaus
AUS,2022,peraus
AUS,2022,idnaus
AUS,2022,pacerplus
AUS,2022,indaus
AUS,2023,cers
AUS,2023,patcra
AUS,2023,sparteca
AUS,2023,aseanausnzl
AUS,2023,auschl
AUS,2023,mysaus
AUS,2023,sgpaus
AUS,2023,thaaus
AUS,2023,usaaus
AUS,2023,koraus
AUS,2023,jpnaus
AUS,2023,auschn
AUS,2023,cptpp
AUS,2023,hkgaus
AUS,2023,peraus
AUS,2023,idnaus
AUS,2023,pacerplus
AUS,2023,indaus
AUS,2023,gbraus
AUT,1960,eftag
AUT,1961,eftag
AUT,1961,finefta
AUT,1962,eftag
AUT,1962,finefta
AUT,1963,eftag
AUT,1963,finefta
AUT,1964,eftag
AUT,1964,finefta
AUT,1965,eftag
AUT,1965,finefta
AUT,1966,eftag
AUT,1966,finefta
AUT,1967,eftag
AUT,1967,finefta
AUT,1968,eftag
AUT,1968,finefta
AUT,1969,eftag
AUT,1969,finefta
AUT,1970,eftag
AUT,1970,finefta
AUT,1971,eftag
AUT,1971,finefta
AUT,1972,eftag
AUT,1972,ecaut
AUT,1972,finefta
AUT,1973,eftag
AUT,1973,ecaut
AUT,1973,finefta
AUT,1974,eftag
AUT,1974,ecaut
AUT,1974,finefta
AUT,1975,eftag
AUT,1975,ecaut
AUT,1975,finefta
AUT,1976,eftag
AUT,1976,ecaut
AUT,1976,finefta
AUT,1977,eftag
AUT,1977,ecaut
AUT,1977,finefta
AUT,1978,eftag
AUT,1978,ecaut
AUT,1978,finefta
AUT,1979,eftag
AUT,1979,ecaut
AUT,1979,finefta
AUT,1980,eftag
AUT,1980,ecaut
AUT,1980,eftaesp
AUT,1980,finefta
AUT,1981,eftag
AUT,1981,ecaut
AUT,1981,eftaesp
AUT,1981,finefta
AUT,1982,eftag
AUT,1982,ecaut
AUT,1982,eftaesp
AUT,1982,finefta
AUT,1983,eftag
AUT,1983,ecaut
AUT,1983,eftaesp
AUT,1983,finefta
AUT,1984,eftag
AUT,1984,ecaut
AUT,1984,eftaesp
AUT,1984,finefta
AUT,1985,eftag
AUT,1985,ecaut
AUT,1985,eftaesp
AUT,1985,finefta
AUT,1986,eftag
AUT,1986,ecaut
AUT,1986,finefta
AUT,1987,eftag
AUT,1987,ecaut
AUT,1988,eftag
AUT,1988,ecaut
AUT,1989,eftag
AUT,1989,ecaut
AUT,1990,eftag
AUT,1990,ecaut
AUT,1991,eftag
AUT,1991,ecaut
AUT,1992,eftag
AUT,1992,ecaut
AUT,1992,eftacze
AUT,1992,eftasvk
AUT,1993,eftag
AUT,1993,ecaut
AUT,1993,eftabgr
AUT,1993,eftacze
AUT,1993,eftasvk
AUT,1994,eftag
AUT,1994,eea
AUT,1994,ecaut
AUT,1994,eftabgr
AUT,1994,eftacze
AUT,1995,eu
AUT,1995,euoct
AUT,1995,euche
AUT,1995,euand
AUT,1995,eea
AUT,1995,eccyp
AUT,1995,ecbgr
AUT,1995,eccze
AUT,1995,ecest
AUT,1995,ecdza2
AUT,1995,ecbgr2
AUT,1995,ecczesvk
AUT,1995,ecegy2
AUT,1996,eu
AUT,1996,euoct
AUT,1996,euche
AUT,1996,euand
AUT,1996,eea
AUT,1996,eccyp
AUT,1996,ecbgr
AUT,1996,eccze
AUT,1996,ecest
AUT,1996,ecdza2
AUT,1996,ecegy2
AUT,1997,eu
AUT,1997,euoct
AUT,1997,euche
AUT,1997,euand
AUT,1997,eea
AUT,1997,eccyp
AUT,1997,ecbgr
AUT,1997,eccze
AUT,1997,ecest
AUT,1997,ecdza2
AUT,1997,ecegy2
AUT,1998,eu
AUT,1998,euoct
AUT,1998,euche
AUT,1998,euand
AUT,1998,eea
AUT,1998,eccyp
AUT,1998,ecbgr
AUT,1998,eccze
AUT,1998,ecest
AUT,1998,ecdza2
AUT,1998,ecegy2
AUT,1999,eu
AUT,1999,euoct
AUT,1999,euche
AUT,1999,euand
AUT,1999,eea
AUT,1999,eccyp
AUT,1999,ecbgr
AUT,1999,eccze
AUT,1999,ecest
AUT,1999,ecdza2
AUT,1999,ecegy2
AUT,2000,eu
AUT,2000,euoct
AUT,2000,euche
AUT,2000,euand
AUT,2000,eea
AUT,2000,eccyp
AUT,2000,ecbgr
AUT,2000,eccze
AUT,2000,ecest
AUT,2000,ecdza2
AUT,2000,ecegy2
AUT,2001,eu
AUT,2001,euoct
AUT,2001,euche
AUT,2001,euand
AUT,2001,eea
AUT,2001,eccyp
AUT,2001,ecbgr
AUT,2001,eccze
AUT,2001,ecest
AUT,2001,ecdza2
AUT,2001,ecegy2
AUT,2002,eu
AUT,2002,euoct
AUT,2002,euche
AUT,2002,euand
AUT,2002,eea
AUT,2002,eccyp
AUT,2002,ecbgr
AUT,2002,eccze
AUT,2002,ecest
AUT,2002,ecdza2
AUT,2002,ecegy2
AUT,2003,eu
AUT,2003,euoct
AUT,2003,euche
AUT,2003,euchlg
AUT,2003,euand
AUT,2003,eea
AUT,2003,eccyp
AUT,2003,ecbgr
AUT,2003,eccze
AUT,2003,ecest
AUT,2003,ecdza2
AUT,2003,ecegy2
AUT,2004,eu
AUT,2004,euoct
AUT,2004,euche
AUT,2004,euchlg
AUT,2004,euegy
AUT,2004,euand
AUT,2004,eea
AUT,2004,eccyp
AUT,2004,ecbgr
AUT,2004,eccze
AUT,2004,ecest
AUT,2004,ecdza2
AUT,2004,ecegy2
AUT,2005,eu
AUT,2005,euoct
AUT,2005,euche
AUT,2005,euchls
AUT,2005,eudza
AUT,2005,euegy
AUT,2005,euand
AUT,2005,eea
AUT,2005,ecbgr
AUT,2005,ecdza2
AUT,2006,eu
AUT,2006,eualbg
AUT,2006,euoct
AUT,2006,euche
AUT,2006,euchls
AUT,2006,eudza
AUT,2006,euegy
AUT,2006,euand
AUT,2006,eea
AUT,2006,ecbgr
AUT,2007,eu
AUT,2007,eualbg
AUT,2007,euoct
AUT,2007,euche
AUT,2007,euchls
AUT,2007,eudza
AUT,2007,euegy
AUT,2007,euand
AUT,2007,eea
AUT,2008,eu
AUT,2008,eualbg
AUT,2008,euoct
AUT,2008,euche
AUT,2008,euchls
AUT,2008,eudza
AUT,2008,euegy
AUT,2008,euand
AUT,2008,eea
AUT,2008,eucariforum
AUT,2008,eubihg
AUT,2009,eu
AUT,2009,eualbs
AUT,2009,euoct
AUT,2009,euche
AUT,2009,euchls
AUT,2009,eudza
AUT,2009,euegy
AUT,2009,eupngfji
AUT,2009,euand
AUT,2009,eea
AUT,2009,eucariforum
AUT,2009,eubihg
AUT,2010,eu
AUT,2010,eualbs
AUT,2010,euoct
AUT,2010,euche
AUT,2010,euchls
AUT,2010,eudza
AUT,2010,euegy
AUT,2010,eupngfji
AUT,2010,euand
AUT,2010,eea
AUT,2010,eucariforum
AUT,2010,eubihg
AUT,2011,eu
AUT,2011,eualbs
AUT,2011,euoct
AUT,2011,euche
AUT,2011,euchls
AUT,2011,eudza
AUT,2011,euegy
AUT,2011,eupngfji
AUT,2011,euand
AUT,2011,eea
AUT,2011,eucariforum
AUT,2011,eubihg
AUT,2012,eu
AUT,2012,eualbs
AUT,2012,euoct
AUT,2012,euche
AUT,2012,euchls
AUT,2012,eudza
AUT,2012,euegy
AUT,2012,eupngfji
AUT,2012,euand
AUT,2012,eea
AUT,2012,eucariforum
AUT,2012,eubihg
AUT,2013,eu
AUT,2013,eualbs
AUT,2013,euoct
AUT,2013,euche
AUT,2013,euchls
AUT,2013,eudza
AUT,2013,euegy
AUT,2013,eupngfji
AUT,2013,euand
AUT,2013,eea
AUT,2013,eucariforum
AUT,2013,eucentr
AUT,2013,eucolper
AUT,2013,eubihg
AUT,2014,eu
AUT,2014,eualbs
AUT,2014,euoct
AUT,2014,euche
AUT,2014,euchls
AUT,2014,eucmr
AUT,2014,eudza
AUT,2014,euegy
AUT,2014,eupngfji
AUT,2014,euand
AUT,2014,eea
AUT,2014,eucariforum
AUT,2014,eucentr
AUT,2014,eucolper
AUT,2014,eubihg
AUT,2015,eu
AUT,2015,eualbs
AUT,2015,euoct
AUT,2015,euche
AUT,2015,euchls
AUT,2015,eucmr
AUT,2015,eudza
AUT,2015,euegy
AUT,2015,eupngfji
AUT,2015,euand
AUT,2015,eea
AUT,2015,eucariforum
AUT,2015,eucentr
AUT,2015,eucolper
AUT,2015,eubihs
AUT,2016,eu
AUT,2016,eualbs
AUT,2016,euoct
AUT,2016,euche
AUT,2016,euchls
AUT,2016,eucmr
AUT,2016,eudza
AUT,2016,euegy
AUT,2016,eupngfji
AUT,2016,euand
AUT,2016,eea
AUT,2016,eucariforum
AUT,2016,eucentr
AUT,2016,eucolper
AUT,2016,eusadc
AUT,2016,euciv
AUT,2016,eubihs
AUT,2017,eu
AUT,2017,eualbs
AUT,2017,euoct
AUT,2017,euche
AUT,2017,euchls
AUT,2017,eucmr
AUT,2017,eudza
AUT,2017,euegy
AUT,2017,eupngfji
AUT,2017,euand
AUT,2017,eea
AUT,2017,eucariforum
AUT,2017,eucentr
AUT,2017,eucolper
AUT,2017,eucan
AUT,2017,eusadc
AUT,2017,euciv
AUT,2017,eubihs
AUT,2018,eu
AUT,2018,eualbs
AUT,2018,euoct
AUT,2018,euche
AUT,2018,euchls
AUT,2018,eucmr
AUT,2018,eudza
AUT,2018,euegy
AUT,2018,eupngfji
AUT,2018,euand
AUT,2018,eea
AUT,2018,eucariforum
AUT,2018,eucentr
AUT,2018,eucolper
AUT,2018,eucan
AUT,2018,eusadc
AUT,2018,euciv
AUT,2018,eubihs
AUT,2018,euarm
AUT,2019,eu
AUT,2019,eualbs
AUT,2019,euesag
AUT,2019,euoct
AUT,2019,euche
AUT,2019,euchls
AUT,2019,eucmr
AUT,2019,eudza
AUT,2019,euegy
AUT,2019,eupngfji
AUT,2019,euand
AUT,2019,eea
AUT,2019,eucariforum
AUT,2019,eucentr
AUT,2019,eucolper
AUT,2019,eucan
AUT,2019,eusadc
AUT,2019,euciv
AUT,2019,eubihs
AUT,2019,euarm
AUT,2020,eu
AUT,2020,eualbs
AUT,2020,euesag
AUT,2020,euoct
AUT,2020,euche
AUT,2020,euchls
AUT,2020,eucmr
AUT,2020,eudza
AUT,2020,euegy
AUT,2020,eupngfji
AUT,2020,euand
AUT,2020,eea
AUT,2020,eucariforum
AUT,2020,eucentr
AUT,2020,eucolper
AUT,2020,eucan
AUT,2020,eusadc
AUT,2020,euciv
AUT,2020,eubihs
AUT,2020,euarm
AUT,2021,eu
AUT,2021,eualbs
AUT,2021,euesag
AUT,2021,euoct
AUT,2021,euche
AUT,2021,euchls
AUT,2021,eucmr
AUT,2021,eudza
AUT,2021,euegy
AUT,2021,eupngfji
AUT,2021,euand
AUT,2021,eea
AUT,2021,eucariforum
AUT,2021,eucentr
AUT,2021,eucolper
AUT,2021,eucan
AUT,2021,eusadc
AUT,2021,euciv
AUT,2021,eubihs
AUT,2021,euarm
AUT,2022,eu
AUT,2022,eualbs
AUT,2022,euesag
AUT,2022,euoct
AUT,2022,euche
AUT,2022,euchls
AUT,2022,eucmr
AUT,2022,eudza
AUT,2022,euegy
AUT,2022,eupngfji
AUT,2022,euand
AUT,2022,eea
AUT,2022,eucariforum
AUT,2022,eucentr
AUT,2022,eucolper
AUT,2022,eucan
AUT,2022,eusadc
AUT,2022,euciv
AUT,2022,eubihs
AUT,2022,euarm
AUT,2023,eu
AUT,2023,eualbs
AUT,2023,euesag
AUT,2023,euoct
AUT,2023,euche
AUT,2023,euchls
AUT,2023,eucmr
AUT,2023,eudza
AUT,2023,euegy
AUT,2023,eupngfji
AUT,2023,euand
AUT,2023,eea
AUT,2023,eucariforum
AUT,2023,eucentr
AUT,2023,eucolper
AUT,2023,eucan
AUT,2023,eusadc
AUT,2023,euciv
AUT,2023,eubihs
AUT,2023,euarm
AUT,1992,eftaturg
AUT,1993,eftaisrg
AUT,1993,eftaturg
AUT,1993,eftahun
AUT,1993,eftapol
AUT,1993,eftarou
AUT,1994,eftaisrg
AUT,1994,eftaturg
AUT,1994,eftahun
AUT,1994,eftapol
AUT,1994,eftarou
AUT,1994,eftasvk
AUT,1995,euisl
AUT,1995,eunor
AUT,1995,eusyr
AUT,1995,ecmlt
AUT,1995,ectur3
AUT,1995,echun
AUT,1995,eclva
AUT,1995,ecltu
AUT,1995,ecpol
AUT,1995,ecrou
AUT,1995,ecsvk
AUT,1995,ecfro
AUT,1995,ecisr2
AUT,1995,ecjor
AUT,1995,eclbn2
AUT,1995,ecmar2
AUT,1995,ecrou2
AUT,1995,ecsvn
AUT,1995,ectun2
AUT,1995,ectur
AUT,1996,euisl
AUT,1996,eunor
AUT,1996,eusyr
AUT,1996,eutur
AUT,1996,ecmlt
AUT,1996,echun
AUT,1996,eclva
AUT,1996,ecltu
AUT,1996,ecpol
AUT,1996,ecrou
AUT,1996,ecsvk
AUT,1996,ecfro
AUT,1996,ecisr2
AUT,1996,ecjor
AUT,1996,eclbn2
AUT,1996,ecmar2
AUT,1996,ecsvn
AUT,1996,ectun2
AUT,1997,eufro
AUT,1997,euisl
AUT,1997,eunor
AUT,1997,eupse
AUT,1997,eusyr
AUT,1997,eutur
AUT,1997,ecmlt
AUT,1997,echun
AUT,1997,eclva
AUT,1997,ecltu
AUT,1997,ecpol
AUT,1997,ecrou
AUT,1997,ecsvk
AUT,1997,ecisr2
AUT,1997,ecjor
AUT,1997,eclbn2
AUT,1997,ecmar2
AUT,1997,ecsvn3
AUT,1997,ectun2
AUT,1998,eufro
AUT,1998,euisl
AUT,1998,eunor
AUT,1998,eupse
AUT,1998,eusyr
AUT,1998,eutun
AUT,1998,eutur
AUT,1998,ecmlt
AUT,1998,echun
AUT,1998,eclva
AUT,1998,ecltu
AUT,1998,ecpol
AUT,1998,ecrou
AUT,1998,ecsvk
AUT,1998,ecisr2
AUT,1998,ecjor
AUT,1998,eclbn2
AUT,1998,ecmar2
AUT,1998,ecsvn3
AUT,1998,ectun2
AUT,1999,eufro
AUT,1999,euisl
AUT,1999,eunor
AUT,1999,eupse
AUT,1999,eusyr
AUT,1999,eutun
AUT,1999,eutur
AUT,1999,ecmlt
AUT,1999,echun
AUT,1999,eclva
AUT,1999,ecltu
AUT,1999,ecpol
AUT,1999,ecrou
AUT,1999,ecsvk
AUT,1999,ecsvn2
AUT,1999,ecisr2
AUT,1999,ecjor
AUT,1999,eclbn2
AUT,1999,ecmar2
AUT,1999,ecsvn3
AUT,2000,eufro
AUT,2000,euisl
AUT,2000,euisr
AUT,2000,eumar
AUT,2000,eumex
AUT,2000,eunor
AUT,2000,eupse
AUT,2000,eusyr
AUT,2000,eutun
AUT,2000,euzaf
AUT,2000,eutur
AUT,2000,ecmlt
AUT,2000,echun
AUT,2000,eclva
AUT,2000,ecltu
AUT,2000,ecpol
AUT,2000,ecrou
AUT,2000,ecsvk
AUT,2000,ecsvn2
AUT,2000,ecisr2
AUT,2000,ecjor
AUT,2000,eclbn2
AUT,2000,ecmar2
AUT,2000,ecsvn3
AUT,2001,eufro
AUT,2001,eumkdg
AUT,2001,euisl
AUT,2001,euisr
AUT,2001,eumar
AUT,2001,eumex
AUT,2001,eunor
AUT,2001,eupse
AUT,2001,eusyr
AUT,2001,eutun
AUT,2001,euzaf
AUT,2001,eutur
AUT,2001,ecmlt
AUT,2001,echun
AUT,2001,eclva
AUT,2001,ecltu
AUT,2001,ecpol
AUT,2001,ecrou
AUT,2001,ecsvk
AUT,2001,ecsvn2
AUT,2001,ecjor
AUT,2001,eclbn2
AUT,2001,ecsvn3
AUT,2002,eufro
AUT,2002,eumkdg
AUT,2002,euisl
AUT,2002,euisr
AUT,2002,eujor
AUT,2002,eumar
AUT,2002,eumex
AUT,2002,eunor
AUT,2002,eupse
AUT,2002,eusyr
AUT,2002,eutun
AUT,2002,euzaf
AUT,2002,eusmr
AUT,2002,eutur
AUT,2002,ecmlt
AUT,2002,echun
AUT,2002,eclva
AUT,2002,ecltu
AUT,2002,ecpol
AUT,2002,ecrou
AUT,2002,ecsvk
AUT,2002,euhrvg
AUT,2002,ecsvn2
AUT,2002,ecjor
AUT,2002,eclbn2
AUT,2002,ecsvn3
AUT,2003,eufro
AUT,2003,eumkdg
AUT,2003,euisl
AUT,2003,euisr
AUT,2003,eujor
AUT,2003,eulbn
AUT,2003,eumar
AUT,2003,eumex
AUT,2003,eunor
AUT,2003,eupse
AUT,2003,eusyr
AUT,2003,eutun
AUT,2003,euzaf
AUT,2003,eusmr
AUT,2003,eutur
AUT,2003,ecmlt
AUT,2003,echun
AUT,2003,eclva
AUT,2003,ecltu
AUT,2003,ecpol
AUT,2003,ecrou
AUT,2003,ecsvk
AUT,2003,euhrvg
AUT,2003,ecsvn2
AUT,2003,eclbn2
AUT,2003,ecsvn3
AUT,2004,eufro
AUT,2004,eumkds
AUT,2004,euisl
AUT,2004,euisr
AUT,2004,eujor
AUT,2004,eulbn
AUT,2004,eumar
AUT,2004,eumex
AUT,2004,eunor
AUT,2004,eupse
AUT,2004,eusyr
AUT,2004,eutun
AUT,2004,euzaf
AUT,2004,eusmr
AUT,2004,eutur
AUT,2004,ecmlt
AUT,2004,echun
AUT,2004,eclva
AUT,2004,ecltu
AUT,2004,ecpol
AUT,2004,ecrou
AUT,2004,ecsvk
AUT,2004,euhrvg
AUT,2004,ecsvn2
AUT,2004,ecsvn3
AUT,2005,eufro
AUT,2005,eumkds
AUT,2005,euisl
AUT,2005,euisr
AUT,2005,eujor
AUT,2005,eulbn
AUT,2005,eumar
AUT,2005,eumex
AUT,2005,eunor
AUT,2005,eupse
AUT,2005,eusyr
AUT,2005,eutun
AUT,2005,euzaf
AUT,2005,eusmr
AUT,2005,eutur
AUT,2005,ecrou
AUT,2005,euhrvs
AUT,2006,eufro
AUT,2006,eumkds
AUT,2006,euisl
AUT,2006,euisr
AUT,2006,eujor
AUT,2006,eulbn
AUT,2006,eumar
AUT,2006,eumex
AUT,2006,eunor
AUT,2006,eupse
AUT,2006,eusyr
AUT,2006,eutun
AUT,2006,euzaf
AUT,2006,eusmr
AUT,2006,eutur
AUT,2006,ecrou
AUT,2006,euhrvs
AUT,2007,eufro
AUT,2007,eumkds
AUT,2007,euisl
AUT,2007,euisr
AUT,2007,eujor
AUT,2007,eulbn
AUT,2007,eumar
AUT,2007,eumex
AUT,2007,eunor
AUT,2007,eupse
AUT,2007,eusyr
AUT,2007,eutun
AUT,2007,euzaf
AUT,2007,eusmr
AUT,2007,eutur
AUT,2007,euhrvs
AUT,2008,eufro
AUT,2008,eumkds
AUT,2008,euisl
AUT,2008,euisr
AUT,2008,eujor
AUT,2008,eulbn
AUT,2008,eumar
AUT,2008,eumex
AUT,2008,eumneg
AUT,2008,eunor
AUT,2008,eupse
AUT,2008,eusyr
AUT,2008,eutun
AUT,2008,euzaf
AUT,2008,eusmr
AUT,2008,eutur
AUT,2008,euhrvs
AUT,2009,eufro
AUT,2009,eumkds
AUT,2009,euisl
AUT,2009,euisr
AUT,2009,eujor
AUT,2009,eulbn
AUT,2009,eumar
AUT,2009,eumex
AUT,2009,eumneg
AUT,2009,eunor
AUT,2009,eupse
AUT,2009,eusyr
AUT,2009,eutun
AUT,2009,euzaf
AUT,2009,eusmr
AUT,2009,eutur
AUT,2009,euhrvs
AUT,2010,eufro
AUT,2010,eumkds
AUT,2010,euisl
AUT,2010,euisr
AUT,2010,eujor
AUT,2010,eulbn
AUT,2010,eumar
AUT,2010,eumex
AUT,2010,eumnes
AUT,2010,eunor
AUT,2010,eupse
AUT,2010,eusrbg
AUT,2010,eusyr
AUT,2010,eutun
AUT,2010,euzaf
AUT,2010,eusmr
AUT,2010,eutur
AUT,2010,euhrvs
AUT,2011,eufro
AUT,2011,eumkds
AUT,2011,euisl
AUT,2011,euisr
AUT,2011,eujor
AUT,2011,eulbn
AUT,2011,eumar
AUT,2011,eumex
AUT,2011,eumnes
AUT,2011,eunor
AUT,2011,eupse
AUT,2011,eusrbg
AUT,2011,eusyr
AUT,2011,eutun
AUT,2011,euzaf
AUT,2011,eusmr
AUT,2011,eutur
AUT,2011,eukor
AUT,2011,euhrvs
AUT,2012,euesag
AUT,2012,eufro
AUT,2012,eumkds
AUT,2012,euisl
AUT,2012,euisr
AUT,2012,eujor
AUT,2012,eulbn
AUT,2012,eumar
AUT,2012,eumex
AUT,2012,eumnes
AUT,2012,eunor
AUT,2012,eupse
AUT,2012,eusrbg
AUT,2012,eusyr
AUT,2012,eutun
AUT,2012,euzaf
AUT,2012,eusmr
AUT,2012,eutur
AUT,2012,eukor
AUT,2012,euhrvs
AUT,2013,euesag
AUT,2013,eufro
AUT,2013,eumkds
AUT,2013,euisl
AUT,2013,euisr
AUT,2013,eujor
AUT,2013,eulbn
AUT,2013,eumar
AUT,2013,eumex
AUT,2013,eumnes
AUT,2013,eunor
AUT,2013,eupse
AUT,2013,eusrbs
AUT,2013,eusyr
AUT,2013,eutun
AUT,2013,euzaf
AUT,2013,eusmr
AUT,2013,eutur
AUT,2013,eukor
AUT,2013,euhrvs
AUT,2014,euesag
AUT,2014,eufro
AUT,2014,eumkds
AUT,2014,euisl
AUT,2014,euisr
AUT,2014,eujor
AUT,2014,eulbn
AUT,2014,eumar
AUT,2014,eumex
AUT,2014,eumnes
AUT,2014,eunor
AUT,2014,eupse
AUT,2014,eusrbs
AUT,2014,eusyr
AUT,2014,eutun
AUT,2014,euzaf
AUT,2014,eusmr
AUT,2014,eutur
AUT,2014,eugeo
AUT,2014,eumda
AUT,2014,eukor
AUT,2014,euukr
AUT,2015,euesag
AUT,2015,eufro
AUT,2015,eumkds
AUT,2015,euisl
AUT,2015,euisr
AUT,2015,eujor
AUT,2015,eulbn
AUT,2015,eumar
AUT,2015,eumex
AUT,2015,eumnes
AUT,2015,eunor
AUT,2015,eupse
AUT,2015,eusrbs
AUT,2015,eusyr
AUT,2015,eutun
AUT,2015,euzaf
AUT,2015,eusmr
AUT,2015,eutur
AUT,2015,eugeo
AUT,2015,eumda
AUT,2015,eukor
AUT,2015,euukr
AUT,2016,euesag
AUT,2016,eufro
AUT,2016,eumkds
AUT,2016,euisl
AUT,2016,euisr
AUT,2016,eujor
AUT,2016,eulbn
AUT,2016,eumar
AUT,2016,eumex
AUT,2016,eumnes
AUT,2016,eunor
AUT,2016,eupse
AUT,2016,eusrbs
AUT,2016,eusyr
AUT,2016,eutun
AUT,2016,euzaf
AUT,2016,eusmr
AUT,2016,eutur
AUT,2016,eugeo
AUT,2016,eumda
AUT,2016,eukor
AUT,2016,eugha
AUT,2016,euukr
AUT,2017,euesag
AUT,2017,eufro
AUT,2017,eumkds
AUT,2017,euisl
AUT,2017,euisr
AUT,2017,eujor
AUT,2017,eulbn
AUT,2017,eumar
AUT,2017,eumex
AUT,2017,eumnes
